step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
325,1203,139056,7.091026847007431e-23,0.0020606409511190883,0.0005841130434777818,0.0020606409511190883,0.8462695487527672,13.643349998667981,9.027320307040696,-87.4215612756758,76.05768671135284,-0.009680487564406289,87.4215612756758,0.0017214892339190158,12.560602163580407,6.475678929829003,-7.373386101287879,10.070796100045953,0.07390161643896541,10.070796100045953,1.4440788370440603,3.3833946594322315,2.079895265517567,0.10022977848678472,1.8481893036954524,0.8559578002158323,1.4142115624116159e-08,3.8717636890650255,2.1106305723444745,0.0001620847593889474,1.41350342684972,0.760440140724493,0.00012936320419090834,0.04038177283801722,0,0,0,0.18186538316793222,1.0464438625025703,416,0.3863,-0.01873,1.2091075372232138,3,3,0,0.2931,129,0.6956363157669829,-0.005953,-0.005953205038673914,256,2.7106772132461816e-09,1.805140396043134e-10,3.7301027483969614e-10,1.6323666030084775e-05,0.00027393655642269624,5.051519555420875e-11,15.327626241500674,4.9643378962775415,6.199259260939992,3.0943265528382016,0.9721382990837086,1.3381299067747405,0.019951978455405906,0.09599955653693004,0.07410164435050962,621.5956426130887,289.8340404089538,0.6091694008979046,0.6091700136741194,0.609170287691728,0.7614625170926492,7.109727167352525e-06,700,0.0638,-0.03,0.08271,-0.071557,2,0.0263,0.6986,3.9e-05,20.048,10.0239,2.0,0.429,1.0,0.88524,0.6037,1.3818,0.40531,0.9978,0.9094,0.9114,0.5004,1.603,0.6828,4.6575,1.1577,1.9345,1.2068,87,0.183,0.1716,17,0.1607,-0.7386,-0.0
326,1207,139061,0.0,0.0020903274992316095,0.0005977992379684275,0.0020903274992316095,0.8488033196555882,13.668916491121143,9.017799219055364,-87.66120031943423,76.05488894243757,0.08831384450180106,87.66120031943423,0.009646589059673971,12.565904169991995,6.481512837032847,-7.393506780556866,9.907126477018082,0.08150588131418927,9.907126477018082,1.4450172947094244,3.3968723395942795,2.0810645379888832,0.08194770885788871,1.8586329595186104,0.8693882405779089,0.0,3.885766365843168,2.111215139197682,1.0,1.0,1.0,5.2244255345368105e-06,0.04239353576393868,0,0,0,0.18340776443762238,1.0470829073485737,416,0.3877,-0.02258,1.2045698130163205,1,1,0,0.2915,129,0.6962134140030302,0.006372,0.0063723714917678365,256,1.063726816128336e-09,1.370251064099107e-10,2.2616305268409517e-10,2.111703761303666e-05,0.000277320728255171,2.3806988746718828e-11,22.743209975358575,5.926783641336261,7.390595970165165,0.0,0.0,0.0,0.0,0.6973301805688942,0.06823106337145127,621.5986148782829,289.83542629967013,0.6091693881313597,0.6091699986630453,0.609170287691728,0.7614624983288066,7.212118704462142e-06,704,0.0737,-0.0033,0.12301,-0.075351,2,0.0319,0.8399,0.000456,20.044,10.0221,2.0,0.4285,1.0,0.88487,0.60183,1.3786,0.40405,0.9925,0.9138,0.9207,0.5004,1.597,0.6802,4.7465,1.1027,1.9272,1.2068,87,0.1542,0.1407,17,0.0804,-0.7974,-0.0
327,1212,139067,0.0,0.0021108331425088297,0.0005953729189625694,0.0021108331425088297,0.8508236653118397,13.69258778877134,9.00392050402708,-87.76106599707613,75.90146600346718,0.013484773586409258,87.76106599707613,0.00020646160137793856,12.556015829281696,6.440143385041464,-7.392698496411464,9.925530364511296,0.08285966202509083,9.925530364511296,1.4488610916946607,3.397743799134374,2.079840788563187,0.10780810520936368,1.8579267780033062,0.8683315280459256,0.0,3.8914922086703787,2.1110233427839766,1.0,1.0,1.0,1.539434600567368e-05,0.044137509514642716,0,0,0,0.18612228543446657,1.047768477753204,416,0.3844,-0.02171,1.206327991666911,0,0,0,0.2799,129,0.6968436320357232,0.001752,0.001751826892665287,256,6.221072795739036e-10,9.47016209361508e-11,1.4495138018444912e-10,1.7971713845299933e-05,0.00027348674923016725,2.0789696171889675e-11,22.743477015327308,6.095951459229266,7.728015519129601,0.0,0.0,0.0,0.0,0.6916137229777218,0.005950177937524255,621.5980534920322,289.8351645397186,0.6091693793047318,0.6091700015293651,0.609170287691728,0.7614625019117063,7.282874546506465e-06,708,0.0799,0.0229,0.16933,-0.014091,2,0.0352,0.8945,0.000224,20.04,10.02,2.0,0.4307,1.0,0.88729,0.60004,1.37845,0.39679,1.0044,0.9009,0.897,0.5008,1.5917,0.6927,4.837,1.0485,1.9208,1.2068,88,0.053,0.0436,17,0.0527,-0.1009,-1.0
328,1216,139072,0.0,0.0021486591696997445,0.0005703160967193918,0.0021486591696997445,0.8555897830630108,13.718549229968207,8.994691833733649,-88.22438433947619,75.61499639141083,0.05328793510420194,88.22438433947619,0.009476436107132002,12.525787425496528,6.386967586795073,-7.409363836164019,9.890409511655205,0.0820035685049943,9.890409511655205,1.4554810366286206,3.3982772529637777,2.0794728522495554,0.11267598497988962,1.8571895678045431,0.8658294627509142,0.0,3.905384930480971,2.1126521470495607,1.0,1.0,1.0,4.920478144974442e-06,0.045822801570482595,0,0,0,0.18493353660561493,1.0484807066916457,416,0.3773,-0.0238,1.2102669063703417,2,2,0,0.2643,129,0.6973352482549675,0.018212,0.018211701143427295,256,1.5096222189358147e-09,1.7284185762420833e-10,2.6573034886362784e-10,2.5895792906996763e-05,0.0002678026072273198,-1.6031393101294927e-11,22.74331382516036,6.18882554336231,7.7279180721948135,0.0,0.0,0.0,0.0,0.6867499034440803,0.0074780901164490515,621.5927271046492,289.83268098245054,0.6091693630109372,0.6091700280161909,0.609170287691728,0.7614625350202386,7.413446828757888e-06,712,0.0759,0.0365,0.23022,0.000337,2,0.0338,0.9219,0.000148,20.038,10.0192,2.0,0.431,1.0,0.88622,0.60173,1.38027,0.40121,1.0245,0.8795,0.8585,0.4992,1.5859,0.6755,4.9252,1.0006,1.9139,1.2068,88,0.0847,-0.4469,17,0.0801,-0.1988,-2.0
329,1223,139082,0.0,0.0022184752849447394,0.0005812777214102758,0.0022184752849447394,0.8580261606794313,13.729522982895729,8.994323263270067,-88.45135087389087,75.42819050530329,0.08071242438110435,88.45135087389087,0.0005642140206880697,12.558190799028871,6.393408953474649,-7.392288746411848,9.909706477374819,0.083057205563401,9.909706477374819,1.4639918855333356,3.398420365900562,2.0792165696388762,0.0960243125628304,1.8553837528701662,0.8640560177981208,0.0,3.9194161867538186,2.1089253077529495,1.0,1.0,1.0,1.1931650724275422e-06,0.04749735537336132,0,0,0,0.18594516039608144,1.0476586706993145,418,0.3705,-0.02879,1.2088241201287548,2,2,0,0.2436,130,0.6961123755129056,0.009825,0.009824958880001011,256,2.367258532834568e-09,3.0050648336166523e-10,4.688085105089303e-10,2.6765590185467228e-05,0.00027743409317779465,-5.4061910516325437e-11,18.666188784313327,5.146225799856608,6.663543360779438,0.0,0.0,0.0,0.0,0.6875011366105495,0.01874348639957532,621.5942880121224,289.83340879340784,0.609169332970841,0.6091700203875275,0.609170287691728,0.7614625254844094,7.654311813742839e-06,717,0.0713,0.0335,0.22878,-0.041055,2,0.0308,0.899,-8.4e-05,20.04,10.0199,2.0,0.4301,1.0,0.8823,0.60044,1.38498,0.39877,0.9986,0.9053,0.9066,0.4996,1.5843,0.6748,5.0345,0.9493,1.9217,1.213,88,0.2009,-0.4296,17,0.061,-0.2212,-1.0
330,1225,139085,0.0,0.0022914582860578034,0.0006077276274241844,0.0022914582860578034,0.8616784982588788,13.741698181316726,8.988811007936468,-88.64332636034034,75.29670882868756,0.07061920248394189,88.64332636034034,0.00467870472438392,12.549639741350509,6.385342399168609,-7.367287407987152,9.924791671686199,0.08161765041813519,9.924791671686199,1.473514920554362,3.398738477363986,2.079380312520186,0.06629096880139529,1.8541373935162497,0.8662797828074122,0.0,3.933455370758839,2.113995111674626,1.0,1.0,1.0,3.7798380293343345e-06,0.04920627637598593,0,0,0,0.19786123428320485,1.0484996458780582,418,0.3745,-0.03655,1.209193753537925,2,2,0,0.2604,129,0.6949289109587148,0.008756,0.008755755064391524,256,2.0008688029395215e-09,2.974718273462383e-10,5.154549878554815e-10,1.487174726272021e-05,0.0002869497469314144,-5.57362686256718e-11,25.451650902796956,7.908169435323871,10.144312906393457,0.0,0.0,0.0,0.0,0.6809571090183869,0.062198672020517154,621.5972923675463,289.8348096469718,0.6091693015715958,0.6091700053928567,0.609170287691728,0.7614625067410709,7.906083775267968e-06,719,0.0709,0.0227,0.20258,-0.076721,2,0.0297,0.8355,-0.000535,20.04,10.0201,2.0,0.4303,1.0,0.88282,0.60132,1.38551,0.4006,1.001,0.9026,0.9017,0.5004,1.5378,0.6884,5.0793,0.9227,1.9186,1.2476,88,0.1977,-0.404,17,0.0751,0.4297,0.0
331,1231,139092,0.0,0.0023752336429750925,0.000625532905665814,0.0023752336429750925,0.8690915375273195,13.780672017244257,8.975563942382495,-89.07753524806093,75.0350457285299,0.06574339760414159,89.07753524806093,0.0071312087501667065,12.5609773933029,6.438505977437822,-7.379201877524591,9.92668194364035,0.08078681842140972,9.92668194364035,1.4830718082654732,3.399548676025446,2.07870649755774,0.09616634753415687,1.8549137177581465,0.858111766507964,0.0,3.9475406676430063,2.11219620410204,1.0,1.0,1.0,3.6518517614664593e-06,0.050580061198602935,0,0,0,0.2116448767654887,1.0494048947054653,418,0.3862,-0.0316,1.214598648979324,0,0,0,0.2991,128,0.6940765652041176,0.005203,0.005203370632698157,256,1.1923192383292885e-09,1.5710545834155173e-10,2.5003414955686657e-10,1.6809653736550006e-05,0.0002955681672491143,1.5313804734839483e-11,21.851537379929447,5.600366040346451,6.9795352554421966,0.0,0.0,0.0,0.0,0.6886116858769249,0.003983601242294994,621.5976641244722,289.83498298765267,0.6091692655198386,0.6091700035089249,0.609170287691728,0.7614625043861561,8.19512406159846e-06,725,0.0644,-0.0079,0.18726,-0.049244,2,0.026,0.7353,-0.000636,20.048,10.024,2.0,0.4302,1.0,0.88428,0.60269,1.38867,0.40211,1.0098,0.8925,0.8839,0.5004,1.4864,0.6995,5.2462,0.8182,1.909,1.2843,88,0.1262,-0.2555,17,0.1339,-0.2793,-1.0
332,1237,139101,0.0,0.002450813441615298,0.0006504954297719923,0.002450813441615298,0.8721387856193724,13.782941294438,8.974553520510652,-89.38418370756028,74.85902650323376,0.09107734136438567,89.38418370756028,0.008877099095405683,12.565226963654242,6.406401973100698,-7.352485758837692,9.92270143923308,0.07977246326261235,9.92270143923308,1.4927075762545126,3.400128651858078,2.07829633778772,0.07296910848199645,1.8545951349218135,0.8526547362531036,0.0,3.961596246625458,2.1104016552382068,1.0,1.0,1.0,3.410631058988956e-06,0.052165551230816246,0,0,0,0.22337135539927166,1.0466643288804318,420,0.3931,-0.01933,1.2171999339566772,3,3,0,0.3136,127,0.6815166595181275,0.031005,0.031004631426914342,256,1.1281237721363446e-09,7.328335098810717e-11,1.4399362880813058e-10,2.4620013010944896e-05,0.0003023177139005114,3.1067221361745747e-12,21.853032187733014,5.202595827476346,6.330612584044922,0.0,0.0,0.0,0.0,0.6803845098885943,0.028075347441130764,621.6014617146344,289.83675370614725,0.6091692330082146,0.6091699839079988,0.609170287691728,0.7614624798849985,8.455840780289964e-06,729,0.0598,-0.0424,0.09349,0.010594,2,0.0243,0.7475,-0.000112,20.045,10.0226,2.0,0.4293,1.0,0.8842,0.60405,1.391,0.40016,1.0084,0.8938,0.8864,0.5004,1.4871,0.6998,5.2838,0.8186,1.9197,1.2909,88,0.0175,0.7808,16,0.1001,-0.8212,-2.0
333,1244,139111,0.0,0.002542538314990304,0.0006567239614066742,0.002542538314990304,0.8807206747689265,13.826819607582504,8.958435051206697,-89.92656589669211,74.8079998444653,0.11100728105599661,89.92656589669211,0.0006552279735689837,12.548708563042345,6.432322601432987,-7.363369604328836,9.927372823431341,0.07966600008727384,9.927372823431341,1.502521189462379,3.4003201972592336,2.0777111391996486,0.08241952987897572,1.8541200126242932,0.8620716653685697,0.0,3.9747236091698475,2.106973358534155,1.0,1.0,1.0,2.6193050051501496e-06,0.053674228853834605,0,0,0,0.23428568453438287,1.0476180168165126,420,0.4061,-0.0217,1.2140091104042081,2,2,0,0.3497,122,0.6695972541797958,-0.008285,-0.008285339049552976,256,9.154276218755146e-10,2.606414031730849e-10,3.6381559149156566e-10,2.4882188505826315e-05,0.00030213077138960747,3.131191995951157e-11,24.985227960111906,5.252464149026955,6.692768477448754,0.0,0.0,0.0,0.0,0.6836252239429328,0.01190851691037643,621.6008696084103,289.83647762226326,0.6091691935332962,0.6091699870074687,0.609170287691728,0.7614624837593359,8.772319950368467e-06,736,0.0514,-0.069,0.06658,0.085812,2,0.022,0.8347,0.00018,20.043,10.0216,2.0,0.4269,1.0,0.88059,0.60397,1.39462,0.40029,1.0075,0.8931,0.8864,0.5,1.4355,0.696,5.4723,0.7084,1.9092,1.33,88,0.1072,0.7145,16,0.0364,-0.9561,0.0
334,1248,139116,0.0,0.002621108961332927,0.000650327406600294,0.002621108961332927,0.8835536167508359,13.836620522099274,8.956164710512592,-90.2270704855009,74.68614308890533,0.1323505330147429,90.2270704855009,0.012478431214629142,12.559665119947836,6.466485077905918,-7.339433141641892,9.94027242100371,0.0833903164485394,9.94027242100371,1.5112649283910058,3.400339934291818,2.0772154768598496,0.10772700056373019,1.8537789389575678,0.862496561566863,0.0,3.9804101680821424,2.108735601244505,1.0,1.0,1.0,1.1560106029208901e-06,0.05479545808604613,0,0,0,0.24595711989153718,1.0477298972682674,421,0.42,-0.02323,1.2063197624431103,1,1,0,0.3846,123,0.670711150353343,-0.024721,-0.024721107794142272,256,7.969867508112971e-10,1.4526021731710422e-10,2.271256897862633e-10,2.432993112265122e-05,0.00029461432864159935,3.091118613790618e-11,25.02602269695009,7.26173319108128,9.309409429256911,0.0,0.0,0.0,0.0,0.6842995595748687,0.03303925006972285,621.5960741592911,289.83424162783456,0.609169159703487,0.6091700115221905,0.609170287691728,0.7614625144027382,9.043475838505639e-06,739,0.0508,-0.0794,0.08344,0.049401,2,0.0232,0.9264,0.000774,20.041,10.0204,2.0,0.4285,1.0,0.88048,0.60252,1.39401,0.40288,1.0015,0.8987,0.8974,0.4992,1.4345,0.6955,5.5294,0.6831,1.9127,1.3334,88,0.1485,0.8698,16,0.0834,0.2541,0.0
335,1251,139120,0.0,0.0026656226762238025,0.0006709061349343766,0.0026656226762238025,0.8819814847801486,13.824874894399654,8.963728674087008,-90.62768183790504,71.40675596618362,0.1157635783544793,90.62768183790504,0.004676511993269017,12.55395145061852,6.403317310834195,-7.342055650088395,9.901469676441081,0.08001425663884904,9.901469676441081,1.5142800389918682,3.4012564575193815,2.076938589946283,0.09024052834858409,1.8536853907042066,0.8646634128439348,0.0,3.9939992980651713,2.1122281357519648,1.0,1.0,1.0,1.29594348449225e-05,0.055775059854476616,0,0,0,0.2528535174416144,1.0457623222728727,423,0.4159,-0.03695,1.2041105263215608,2,2,0,0.3675,125,0.6677760912104777,0.022154,0.022153531234975654,256,5.833545664958556e-10,6.099907285060176e-11,1.2367892184147595e-10,2.3862268966011853e-05,0.00030697642759985687,1.0621083990607022e-12,36.952987070289716,9.863454841039294,12.943395381362594,0.0,0.0,0.0,0.0,0.6943547481864494,0.026011350433424868,621.5991442094872,289.83567311317904,0.609169140559563,0.6091699959477282,0.609170287691728,0.7614624949346602,9.197013768498032e-06,740,0.0596,-0.0667,0.1243,-0.002223,2,0.0278,0.9425,0.000574,20.038,10.0188,2.0,0.4321,1.0,0.88149,0.60284,1.39401,0.39872,1.005,0.896,0.8915,0.4996,1.438,0.6972,5.4468,0.7594,1.9221,1.3366,88,0.1034,0.9998,16,0.1246,0.4931,-1.0
336,1256,139127,0.0,0.002701136326638978,0.0006864550762266515,0.002701136326638978,0.8913945461639902,13.856878519524173,8.952640501494894,-91.08982809081785,74.4951883009395,0.1127159024952334,91.08982809081785,0.0028787194227634545,12.563604785914357,6.4122634961700316,-7.3666560875199805,9.902383730799423,0.07998563271441411,9.902383730799423,1.5174591919357792,3.401720581048615,2.076091159436279,0.09243216037866842,1.8537452336185622,0.8635027382472652,0.0,4.008100572326045,2.1123331730180186,1.0,1.0,1.0,4.9860690995321775e-06,0.05679248225756775,0,0,0,0.2532273247005181,1.0468141636844708,423,0.4049,-0.02984,1.2119999440780753,4,4,0,0.3256,124,0.6662262623060973,-0.02159,-0.021589686004901187,256,1.2228836179459627e-09,9.527732187775312e-11,1.473167159896243e-10,2.9336431258996218e-05,0.0003225657436861114,5.936734435505611e-12,35.27661547610792,9.813304933053754,12.753566773418102,0.0,0.0,0.0,0.0,0.6953152527494683,0.04275642439873977,621.6008599956898,289.8364731400992,0.6091691252822011,0.6091699870574482,0.609170287691728,0.7614624838218101,9.319518338650639e-06,745,0.0703,-0.0424,0.174,0.03179,2,0.0322,0.9536,0.000301,20.03,10.0152,2.0,0.433,1.0,0.88239,0.60226,1.39788,0.4035,1.0115,0.8886,0.8785,0.5008,1.4317,0.6942,5.5795,0.6756,1.9138,1.3367,88,0.0953,0.7698,16,0.1207,0.9476,-2.0
337,1256,139127,2.253609552855012e-25,0.0027829915654368253,0.0007151113060539016,0.0027829915654368253,0.893133459470765,13.85814846657489,8.952861725465143,-91.49833925621314,74.44117894456315,0.09340441910786684,91.49833925621314,0.0027407349413284265,12.547207378040405,6.404411386742342,-7.391209901103491,9.924990479796662,0.07970574122115205,9.924990479796662,1.520816821669085,3.4018797189958034,2.0766046890024144,0.05324396494819961,1.8528886591948226,0.8552830674650799,1.4142115624116159e-08,4.022208425343356,2.1208103789233603,0.0020543580614689194,1.4141691841131352,0.9252393376873888,2.521205143275422e-05,0.057784008741944906,0,0,0,0.2617703970210933,1.0479171842031734,423,0.4073,-0.04097,1.2097904059660098,3,3,0,0.3219,124,0.6674340088466197,0.00863,0.008630265478587695,256,1.300516579282549e-09,1.7217216878410528e-10,2.554045335164063e-10,2.3774538341080135e-05,0.00033718037330133794,-6.564516053993378e-11,35.258028944727386,9.24920036682408,12.079234515833882,3.1389186561522635,1.075865646185318,1.419671479921314,-0.08485674949576988,0.07465465440438718,0.3033022421603037,621.6046525746161,289.83824152198355,0.6091690900709823,0.6091699669303171,0.609170287691728,0.7614624586628963,9.601878450624472e-06,745,0.0781,-0.0292,0.21072,0.046956,2,0.0361,0.9693,-0.000297,20.023,10.0114,2.0,0.4323,1.0,0.87962,0.60406,1.39693,0.41034,1.0094,0.8905,0.8821,0.5,1.4319,0.6943,5.5802,0.6757,1.9141,1.3368,88,0.1628,-0.0535,16,0.0579,0.938,-2.0
338,1259,139131,0.0,0.0028690924579562902,0.0007378767296463786,0.0028690924579562902,0.8958685346963712,13.860247886836408,8.952698722876972,-91.94188852253825,71.27462845558316,0.10179168171652526,91.94188852253825,0.010386572433353083,12.565352896655348,6.396354303711693,-7.366788811802202,9.96975011404293,0.07851936050161352,9.96975011404293,1.5237248090343802,3.4168598570729056,2.07851358687484,0.11016856520700333,1.8666337093032752,0.8666547553323363,0.0,4.036342049977817,2.1249871656904884,1.0,1.0,1.0,6.968630091135411e-06,0.05874281666954329,0,0,0,0.27866530306366033,1.047289937501943,424,0.4085,-0.05176,1.2107386639919364,4,4,0,0.3103,125,0.6658686620749541,0.007007,0.007007011379641437,256,2.0010843853475774e-09,2.6368641404120735e-10,4.4625224894636373e-10,2.415859668469711e-05,0.00034684487756768124,9.393309887343164e-12,22.04787008357152,5.5862215689523005,7.211006558947253,0.0,0.0,0.0,0.0,0.6904333686540168,0.3086989704424358,621.6063242228951,289.83902096852665,0.6091690530246552,0.6091699578578461,0.609170287691728,0.7614624473223076,9.898917158803964e-06,747,0.0775,-0.021,0.29282,-0.010582,2,0.0363,0.9826,-0.000443,20.021,10.0104,2.0,0.4306,1.0,0.87984,0.60663,1.39793,0.40964,1.0015,0.8985,0.8971,0.5004,1.432,0.6943,5.5891,0.6819,1.9189,1.34,88,0.1968,-0.2735,16,0.0588,0.5669,0.0
339,1265,139139,0.0,0.0030192939424354952,0.0007614885823126344,0.0030192939424354952,0.9084463569822299,13.89024640567184,8.935354462536726,-92.40059339817523,74.33785518382564,0.12694068559017405,92.40059339817523,0.015447790559809375,12.553133008279472,6.413340661273789,-7.374687480389753,9.934420653842487,0.07126097833352611,9.934420653842487,1.5155124042655117,3.4169192457337116,2.0769108071012248,0.08201940597552937,1.8664073956442602,0.8592441330705514,0.0,4.050367576194681,2.123434818689877,1.0,1.0,1.0,4.824711061157942e-07,0.059577834930675214,0,0,0,0.2985581504952237,1.0483500223265427,424,0.4183,-0.0559,1.2113360698415803,3,3,0,0.3268,125,0.6673245935601408,0.009593,0.009593243420138231,256,1.5710308419157186e-09,1.54360166444839e-10,3.1875278456780367e-10,4.281219969901e-05,0.0003572560472429582,2.4949197543879257e-13,18.181013391125113,5.63268264613123,6.939829464985091,0.0,0.0,0.0,0.0,0.7071601903945666,0.009073685221534731,621.6061623306995,289.838945482365,0.6091689883845132,0.6091699587418938,0.609170287691728,0.7614624484273672,1.0417143691337373e-05,752,0.085,-0.0151,0.30936,-0.062578,2,0.039,0.9864,-0.000584,20.028,10.0142,2.0,0.4293,1.0,0.87981,0.60552,1.39612,0.39858,1.0094,0.889,0.8807,0.5004,1.4694,0.6915,5.7135,0.6051,1.9112,1.3007,89,0.1318,-0.2815,16,0.0501,-0.2118,-1.0
340,1271,139146,0.0,0.0032809638394511263,0.0007481283383974895,0.0032809638394511263,0.9160227383089499,13.911558170930084,8.928532757264986,-92.17496972872438,74.32719225363336,0.12074609850582191,92.17496972872438,0.006700501829869365,12.555566976748402,6.419591850169118,-7.364650415103113,9.902575320765859,0.070273910740158,9.902575320765859,1.4803381337459702,3.4171342000983946,2.0757722472493536,0.10608749644026039,1.865990903494922,0.8604588985167062,0.0,4.064430528747641,2.121988176843883,1.0,1.0,1.0,2.7109722664073093e-06,0.06052924409984948,0,0,0,0.3241208130624764,1.0487851020881889,425,0.4332,-0.05785,1.207452418352398,3,3,0,0.356,124,0.6638851555562605,0.005165,0.005165230799860643,256,5.433977844996071e-10,6.702774875483784e-11,1.062465069612848e-10,3.0317221751241655e-05,0.0003529787977757317,-6.044260060099254e-12,15.679584431625951,5.33259632880337,6.416929087988215,0.0,0.0,0.0,0.0,0.6967600046719472,0.023765662207578857,621.5958435623783,289.83413410643254,0.6091688757339344,0.6091700126752319,0.609170287691728,0.7614625158440398,1.1320142983042483e-05,757,0.0781,-0.0233,0.17386,0.089351,2,0.036,0.9962,-5e-06,20.032,10.0161,2.0,0.4296,1.0,0.88006,0.60439,1.39651,0.40094,1.0107,0.8873,0.8779,0.5012,1.4653,0.6896,5.8095,0.5541,1.9107,1.304,89,0.0343,-0.0825,16,0.0549,-0.9479,-2.0
341,1276,139152,0.0,0.0033261463947961006,0.0007405389904292429,0.0033261463947961006,0.9214263253939956,13.924961588199489,8.922732177584072,-92.54994376863492,74.28621594739192,0.12044125540545518,92.54994376863492,0.009882867132075437,12.558102223535268,6.4564018899885705,-7.347059237723551,9.862005623258954,0.06964532731380038,9.862005623258954,1.4779130478145046,3.4172321639552266,2.074846941284828,0.07816507652135718,1.8656334453964016,0.8517790238664271,0.0,4.078266049338532,2.1220942977414508,1.0,1.0,1.0,5.485401197827718e-06,0.06123754348343287,0,0,0,0.34305882735169513,1.0486037903878336,426,0.4438,-0.05981,1.2021729863460986,2,2,0,0.3693,124,0.661274973961038,-0.014861,-0.01486143720257882,256,7.993177621905501e-10,1.1194803645271671e-10,1.836786119365121e-10,4.69725997184028e-05,0.0003433008269700699,3.418778456457925e-11,24.75964582146401,5.6532973305002585,6.831374430471605,0.0,0.0,0.0,0.0,0.6919999096021441,0.015006739146396613,621.5902609732465,289.83153108888695,0.6091688562668767,0.609170039845458,0.609170287691728,0.7614625498068225,1.1476137128006344e-05,761,0.0641,-0.0336,0.1346,0.061438,2,0.031,0.971,8e-05,20.031,10.0156,2.0,0.4288,1.0,0.87753,0.60669,1.39756,0.40384,1.0155,0.8819,0.8685,0.5008,1.4629,0.6884,5.8773,0.5225,1.9122,1.3071,89,0.0692,0.5669,16,0.0652,-0.8619,-2.0
342,1277,139153,0.0,0.00344711480259279,0.0007418381141419302,0.00344711480259279,0.925203317228426,13.93198465359245,8.920462025966168,-92.85744715547264,74.21091682267031,0.1402337560084963,92.85744715547264,0.00796480905771157,12.56327472832311,6.483073913133812,-7.301941191985276,9.87904846883083,0.06933082564853456,9.87904846883083,1.4754913967566474,3.417463551762201,2.0749638480011914,0.07346557688844435,1.8654711576401528,0.8616142837854397,0.0,4.089852838426097,2.128886488675921,1.0,1.0,1.0,1.0906192413944453e-05,0.06205620350273927,0,0,0,0.35774894415417585,1.0497286334562785,426,0.4489,-0.06432,1.1995161638942125,1,1,0,0.3726,124,0.6626520555953044,0.006306,0.00630624878751096,256,2.0432250133261744e-09,1.8413371062263616e-10,3.1338037427061915e-10,3.268822469851087e-05,0.0003416927353755685,2.9558290616853444e-11,14.900803865368287,5.179524827889468,6.3066185640157695,0.0,0.0,0.0,0.0,0.6957629073029751,0.030092639147043704,621.5878745645939,289.8304183679886,0.6091688041903969,0.6091700510286437,0.609170287691728,0.7614625637858047,1.1893557694886587e-05,762,0.065,-0.0204,0.082,0.091581,2,0.0325,0.8472,0.000504,20.026,10.013,2.0,0.4306,1.0,0.87505,0.60939,1.39791,0.40208,1.0141,0.883,0.8708,0.5004,1.4187,0.7022,5.9071,0.5036,1.9108,1.3469,89,0.1264,0.5846,16,0.0617,-0.2593,-0.0
